runner_id,model_name,dataset_name,regularization,regularization_param,timestamp,quantization_method,criterion_name,optimizer_name,verbose,train_loss,test_loss,train_accuracy,test_accuracy,epoch_train_losses,epoch_test_losses,iterations,lr,device,batch_size,seed,pretrained,num_epochs,total_weights,l1_norm,l2_norm,max_weight,min_weight,model_size_mb
itaishapira,lenet,MNIST,l1,0.1,2023-11-06_18-28-16,,,,,6.8717120735168455,6.871768316650391,10.441666666666666,10.28,,,,0.001,cpu,256,42,,2.0,128576,16.458168621058576,0.2887023631774355,0.15403831005096436,-0.0006513568223454058,0.490478515625
itaishapira,lenet,MNIST,l2,0.01,2023-11-07_07-44-09,,,,,0.13528901863098144,0.12198551453351975,96.11333333333333,96.38,,,,0.001,cpu,256,42,,10.0,128576,521.5958743467927,12.357696486636996,0.42400801181793213,-0.3568571209907532,0.490478515625
alexo,lenet,MNIST,l2,0.01,2023-11-18_11-38-40,dynamic_quantization,,,,0.1352890108982722,0.12198551076352596,96.11333333333333,96.38,,,,0.001,cpu,256,42,False,,252175,900.0014530569315,22.478447640314698,1.0,-0.3568571209907532,0.24785995483398438
alexo,lenet,MNIST,l2,0.01,2023-11-18_11-34-00,static_quantization,,,,0.13528901161750156,0.12198551076352596,96.11333333333333,96.38,,,,0.001,cpu,256,42,False,,249627,829.959602214396,15.675862954929471,0.2814338207244873,-0.21068114042282104,0.23814010620117188
ishapira,resnet18,CIFAR-10,l_infinty,0.001,2023-11-18_15-15-37,,,,,0.08228482166290284,1.608766020965576,97.286,69.38,,,,0.001,cuda:0,256,42,False,20.0,11172042,305703.54352784157,570.4744926691055,0.5386362075805664,-0.5496589541435242,42.617958068847656
ishapira,lenet,MNIST,l1,0.0004,2023-11-19_13-46-41,,CrossEntropyLoss,Adam,True,0.05345701670050621,0.05489749403968453,98.38333333333334,98.36,"[0.18027226372559865, 0.12147713843981425, 0.10803420843283336, 0.09515384025176366, 0.08708205657700697, 0.08858521903355916, 0.0803255265434583, 0.08015125691692035, 0.06545435379346212, 0.06877112800876299, 0.061001622279485065, 0.058789446286360424, 0.05459971817483505, 0.055690398228168486, 0.057454525296886765, 0.05235715748469035, 0.05267515112956365, 0.06002361141443253, 0.05761634832918644, 0.05345701670050621]","[0.16918520774245263, 0.11172739945650101, 0.10112288467139005, 0.08402167002782225, 0.08336870969831943, 0.08015670316517354, 0.07450233835577964, 0.07508607335835696, 0.06275889545865357, 0.0692690422438085, 0.05838653308674693, 0.05736388020925224, 0.054442744982987644, 0.05512760960068554, 0.05712270709350705, 0.0537294744938612, 0.05308992247283459, 0.05779743191935122, 0.05880874481871724, 0.05489749403968453]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,296.596617504023,17.938104074215516,0.9160444140434265,-0.6939885020256042,0.16947174072265625
ishapira,lenet,FashionMNIST,none,,2023-11-19_13-38-58,,CrossEntropyLoss,Adam,True,0.10282957335710526,0.35439237657785416,96.35,89.37,"[0.3854630666573842, 0.32900273369153343, 0.30903946555455525, 0.2784927113612493, 0.2538393676439921, 0.24412530466715496, 0.2383979428768158, 0.2102764350573222, 0.20249479343891144, 0.18490344738165537, 0.18479319490591686, 0.17504402050971984, 0.16487783008416493, 0.15066437442302705, 0.15878429710865022, 0.14161313753525417, 0.13053974463144938, 0.12915988940795262, 0.11160001145998637, 0.10282957335710526]","[0.4202807267189026, 0.376857071852684, 0.36349316675662996, 0.34132072665691376, 0.3219022939682007, 0.3180343383312225, 0.3307997611284256, 0.3060006134390831, 0.31146155171394346, 0.30217017092704773, 0.31005670667886737, 0.31320524940490724, 0.30909171772003174, 0.3176656785726547, 0.3258380675315857, 0.32766966083049776, 0.3289414008140564, 0.33995026971697806, 0.34821763048172, 0.35439237657785416]",4700.0,0.001,cuda:0,256,42,False,20.0,128664,10872.938540756702,86.75053003430367,1.3064689636230469,-0.9549878239631653,0.490814208984375
ishapira,lenet,FashionMNIST,l1,0.0009,2023-11-19_14-42-24,,CrossEntropyLoss,Adam,True,0.40500662886301675,0.4257868027687073,85.405,84.41,"[0.6812526291847228, 0.6095992373943329, 0.5722471008300781, 0.5502687235196432, 0.515699717203776, 0.5202012758572896, 0.48484424556096395, 0.46246297047932944, 0.45891611504554747, 0.4650524057865143, 0.4370396457513173, 0.4485823533217112, 0.42166848320961, 0.43266749505996704, 0.4117550494035085, 0.41204142061869303, 0.3998009828567505, 0.4058794320901235, 0.38919053643544516, 0.40500662886301675]","[0.7048029296875, 0.6328775723457336, 0.5960441984176635, 0.5740794281959534, 0.5438564774513245, 0.5432063543319702, 0.5091438561439514, 0.48798889279365537, 0.4809992615699768, 0.4885699820041656, 0.4574628052711487, 0.4745441855430603, 0.4426458154678345, 0.4519752070426941, 0.43473452892303466, 0.43458149304389954, 0.421068418264389, 0.4285971272945404, 0.41212577195167543, 0.4257868027687073]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,205.2044299687259,16.070991106098518,1.0173001289367676,-1.0253260135650635,0.16947174072265625
itaishapira,lenet,MNIST,l1,0.0001,2023-11-07_07-39-08,,,,,0.047713319978117945,0.0478065823379904,98.585,98.28,,,,0.001,cpu,256,42,,10.0,128576,748.0381285697222,19.566170167177916,0.5828348994255066,-0.45786240696907043,0.490478515625
ishapira,lenet,MNIST,l_infinty,0.01,2023-11-18_19-55-17,,CrossEntropyLoss,Adam,True,0.012906974797944228,0.0457089490052229,99.565,98.72,"[0.17257029033501942, 0.10530231532851855, 0.07592241188685099, 0.05967851757605871, 0.044146276345849035, 0.041687291159232455, 0.03243117768764496, 0.0351551338493824, 0.028072660466780266, 0.02184645724495252, 0.01900586300690969, 0.017998015564183394, 0.01624014271746079, 0.01131229262786607, 0.015313351580376427, 0.010929562812981505, 0.014744277852276961, 0.008338537405245006, 0.007000839263030017, 0.012906974797944228]","[0.15240471764802932, 0.09397743575274944, 0.07167518415600062, 0.056544366190582514, 0.045897427289607, 0.04801800066418946, 0.04172969802394509, 0.044064190993271767, 0.04097801948005799, 0.03598008429801557, 0.03461291662671138, 0.0353025522932352, 0.03555641748753842, 0.0327173848382663, 0.03862940914580831, 0.03909941061764257, 0.04026727489938348, 0.03854225347257525, 0.039045778653371964, 0.0457089490052229]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2714.637083530426,35.159815326333046,0.5609539151191711,-0.5196710824966431,0.16947174072265625
ishapira,lenet,FashionMNIST,l1,0.0006,2023-11-19_14-26-38,,CrossEntropyLoss,Adam,True,0.3328810329596202,0.36261052837371827,88.08166666666666,86.88,"[0.6891467553138733, 0.5956933863162994, 0.5257574808438619, 0.5053563064893086, 0.4756864820321401, 0.4606297222137451, 0.4922260019302368, 0.4304695407708486, 0.413845725107193, 0.38886378172238667, 0.3802007635911306, 0.3954407743453979, 0.3653086456298828, 0.3684796550909678, 0.37174893704255424, 0.35011321703592935, 0.3453962959210078, 0.34537030936876933, 0.33833833498954774, 0.3328810329596202]","[0.7095961649417877, 0.6158997466087341, 0.5498949803352357, 0.5305673474788666, 0.49816070709228516, 0.48290384109020235, 0.5148569485664368, 0.4522354389667511, 0.43498585846424104, 0.4154379093885422, 0.40425434885025024, 0.42524180572032927, 0.39029756133556365, 0.3964261656045914, 0.40124480962753295, 0.377639015007019, 0.3734156285762787, 0.3743789654254913, 0.36976785650253297, 0.36261052837371827]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,282.6806822367944,18.529849757207558,1.255836009979248,-1.2621735334396362,0.16947174072265625
itaishapira,lenet,MNIST,l2,0.001,2023-11-07_07-46-36,,,,,0.0480876405219237,0.0470073105096817,98.55333333333333,98.41,,,,0.001,cpu,256,42,,10.0,128576,954.6614035367966,18.41121733188629,0.4674147963523865,-0.5194569826126099,0.490478515625
alexo,lenet,MNIST,l2,0.001,2023-11-18_11-39-14,dynamic_quantization,,,,0.048087637015183766,0.047007304108142856,98.55333333333333,98.41,,,,0.001,cpu,256,42,False,,252175,1674.9928616583347,31.893596172332764,1.0,-0.5194569826126099,0.24785995483398438
alexo,lenet,MNIST,l2,0.001,2023-11-18_11-34-50,static_quantization,,,,0.04808763686418533,0.047007304108142856,98.55333333333333,98.41,,,,0.001,cpu,256,42,False,,249627,1546.4175879508257,23.34269480407238,0.3231722414493561,-0.3038955628871918,0.23814010620117188
itaishapira,lenet,FashionMNIST,l_infinty,0.01,2023-11-07_08-52-45,,,,,0.3118209580739339,0.34885885486602786,88.71333333333334,87.14,,,,0.001,cpu,256,42,,10.0,128576,8439.727323770523,61.182800114154816,0.6159436106681824,-1.244356632232666,0.490478515625
ishapira,resnet18,CIFAR-10,dropout,0.5,2023-11-18_13-56-42,,,,,0.24736562006950377,1.0432341145515442,93.258,69.31,,,,0.001,cuda:0,256,42,False,20.0,11172042,294857.03354144096,556.0683057904243,0.5974403619766235,-0.6121756434440613,42.617958068847656
itaishapira,lenet,FashionMNIST,l2,0.01,2023-11-07_08-43-06,,,,,0.5096504468123119,0.5377732532978058,81.055,80.25,,,,0.001,cpu,256,42,,10.0,128576,532.881997898221,12.291393496096134,0.3295963704586029,-0.40265727043151855,0.490478515625
ishapira,resnet18,CIFAR-10,l1,0.001,2023-11-18_14-19-17,,,,,1.659149326019287,1.6540364700317383,37.628,38.41,,,,0.001,cuda:0,256,42,False,20.0,11172042,1513.0620064735413,21.032735764980316,1.363661289215088,-1.3659327030181885,42.617958068847656
ishapira,lenet,FashionMNIST,l1,0.0008,2023-11-19_14-37-08,,CrossEntropyLoss,Adam,True,0.3820059106032054,0.4062080930233002,85.95333333333333,84.98,"[0.6747220409711202, 0.6128161323865254, 0.5405884977658589, 0.527336949634552, 0.49380616366068525, 0.473767537800471, 0.4573380784670512, 0.44861327090263364, 0.4449190357844035, 0.4259402613957723, 0.4206487394968669, 0.41445714643796283, 0.40655679415067036, 0.4013541368325551, 0.4009039983113607, 0.4092023809591929, 0.38317039993604024, 0.38105223037401836, 0.3790712596098582, 0.3820059106032054]","[0.6920373774528503, 0.632147811126709, 0.5625069551944732, 0.5513481018066406, 0.5172614550113678, 0.4934076797008514, 0.480439128446579, 0.47160491809844973, 0.4653310938835144, 0.44620821413993833, 0.4399700810432434, 0.4362542148590088, 0.4260591122150421, 0.4245067608356476, 0.4259340901374817, 0.4312209860801697, 0.4063938129425049, 0.4046113079547882, 0.4030190465450287, 0.4062080930233002]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,233.5666261576116,17.455692230258137,1.2384508848190308,-0.8976972103118896,0.16947174072265625
itaishapira,lenet,FashionMNIST,dropout,0.3,2023-11-07_08-22-51,,,,,0.3170634151776632,0.3500826246023178,88.41166666666666,87.06,,,,0.001,cpu,256,42,,10.0,128576,17564.623472988605,109.33593398332596,0.4973980188369751,-1.3193784952163696,0.490478515625
ishapira,resnet18,CIFAR-10,l2,0.0005,2023-11-18_14-57-57,,,,,0.1597382539844513,1.0671106874465943,94.64,73.72,,,,0.001,cuda:0,256,42,False,20.0,11172042,16738.977956295013,110.82324576377869,0.4005109667778015,-0.312115877866745,42.617958068847656
itaishapira,lenet,MNIST,none,,2023-11-06_18-24-23,,,,,0.10686220119396846,0.0937498994603753,96.865,97.22,,,,0.001,cpu,256,42,,2.0,128576,6821.767361700535,44.29925246536732,0.3549064099788666,-0.3646840751171112,0.490478515625
alexo,lenet,MNIST,none,,2023-11-18_11-36-40,dynamic_quantization,,,,0.10686219495932262,0.09374989802241325,96.865,97.22,,,,0.001,cpu,256,42,False,,252175,13330.585046350956,78.78973533213139,1.0,-0.3646840751171112,0.24785995483398438
alexo,lenet,MNIST,none,,2023-11-18_11-31-00,static_quantization,,,,0.1068621946255366,0.09374989802241325,96.865,97.22,,,,0.001,cpu,256,42,False,,249627,13157.318602643907,71.08395079523325,0.4394904375076294,-0.2663366198539734,0.23814010620117188
itaishapira,lenet,MNIST,l2,0.1,2023-11-06_18-31-11,,,,,2.3271218616485596,2.326806060028076,11.268333333333333,11.38,,,,0.001,cpu,256,42,,2.0,128576,161.7321158722043,4.67358978278935,0.1397230625152588,-0.16341380774974823,0.490478515625
alexo,lenet,MNIST,l2,0.1,2023-11-18_11-38-07,dynamic_quantization,,,,2.3271218346913654,2.326806065368652,11.268333333333333,11.38,,,,0.001,cpu,256,42,False,,252175,283.19992254674435,10.149554021656513,1.0,-0.16341380774974823,0.24785995483398438
alexo,lenet,MNIST,l2,0.1,2023-11-18_11-33-11,static_quantization,,,,2.3271218260447184,2.326806065368652,11.268333333333333,11.38,,,,0.001,cpu,256,42,False,,249627,249.91015159338713,5.902905359864235,0.1397230625152588,-0.014121539890766144,0.23814010620117188
ishapira,lenet,FashionMNIST,dropout,0.5,2023-11-19_13-49-32,,CrossEntropyLoss,Adam,True,0.30211400921344755,0.3366096691131592,88.665,87.52,"[0.6332674180348714, 0.5456321308930715, 0.4982279762427012, 0.46604762500127156, 0.44369003159205117, 0.42522742438316347, 0.4094397057374318, 0.3947868410905202, 0.37647561569213867, 0.36777603119214375, 0.3485758643309275, 0.34968976844151817, 0.3371475725332896, 0.33055149021148683, 0.3256247579415639, 0.3196465263128281, 0.3171781672795614, 0.31412287691434226, 0.3076323162237803, 0.30211400921344755]","[0.6544739864349365, 0.5673195028305054, 0.5178531790733337, 0.48691294083595277, 0.4672656394481659, 0.44860555834770205, 0.4336175255775452, 0.41918938093185426, 0.40456617665290834, 0.39386664414405825, 0.37641318588256834, 0.37828157930374146, 0.36508604850769044, 0.3614523847579956, 0.35767717566490176, 0.35033083493709566, 0.3502832305431366, 0.3463000422477722, 0.3402962074279785, 0.3366096691131592]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,3664.5928081274033,50.60556238889694,0.5337127447128296,-1.0318130254745483,0.16947174072265625
itaishapira,lenet,FashionMNIST,l2,0.1,2023-11-07_08-40-30,,,,,2.3083416906992595,2.309077624130249,10.0,10.0,,,,0.001,cpu,256,42,,10.0,128576,168.2442104369402,5.663764331489801,0.2126200944185257,-0.1487278938293457,0.490478515625
ishapira,lenet,FashionMNIST,l1,0.0004,2023-11-19_14-15-57,,CrossEntropyLoss,Adam,True,0.3076051562468211,0.34026254053115845,88.89666666666666,87.77,"[0.6267413983980814, 0.5331490845362346, 0.49283417393366497, 0.4377895365556081, 0.42569047700564067, 0.3933565256754557, 0.3730182506561279, 0.3600018754482269, 0.3538216640313466, 0.3841510409832001, 0.3375176262219747, 0.32648715806007383, 0.3360816440105438, 0.33270960847536724, 0.320959513648351, 0.318295597187678, 0.3268206345399221, 0.3055859222253164, 0.3068017507394155, 0.3076051562468211]","[0.651419477558136, 0.5524640928268433, 0.517522961473465, 0.4590136594295502, 0.44520856688022614, 0.4111576279640198, 0.39200519313812254, 0.3788351023197174, 0.3748164455413818, 0.4049349641084671, 0.36200380318164826, 0.3513000418424606, 0.361328324007988, 0.3584568258523941, 0.35106569793224335, 0.3481065857172012, 0.3566166887283325, 0.33532294323444367, 0.3378592979192734, 0.34026254053115845]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,385.2149982806295,20.388995309360325,1.1086549758911133,-0.9351312518119812,0.16947174072265625
itaishapira,lenet,MNIST,l1,0.001,2023-11-06_18-29-44,,,,,0.20350378576914468,0.18418151037693023,93.97833333333334,94.67,,,,0.001,cpu,256,42,,2.0,128576,433.09031427279115,15.277419341728091,0.41644716262817383,-0.3898155093193054,0.490478515625
ishapira,lenet,MNIST,l_infinty,0.5,2023-11-18_20-10-10,,CrossEntropyLoss,Adam,True,0.007655794289615005,0.04080423160850769,99.74666666666667,98.99,"[0.18209355923334758, 0.10738098067839941, 0.07286906295617422, 0.06111230434278647, 0.0476525917182366, 0.03804445771773656, 0.02956730947593848, 0.025897136763731638, 0.029657407402992247, 0.022994306660195193, 0.016195314314464727, 0.019583737122515838, 0.014097629035760959, 0.01288600531220436, 0.01977593147456646, 0.008994946458935737, 0.012889890140543382, 0.01023803148791194, 0.007534520335247119, 0.007655794289615005]","[0.1634440962255001, 0.09760141989588737, 0.07112517878040671, 0.06124212147295475, 0.04640940521582961, 0.04592733611986041, 0.03799457359630615, 0.03551594077139161, 0.041955029734317216, 0.036273352349409836, 0.03197727690986358, 0.03660066185292089, 0.034695133385015654, 0.03637348594475771, 0.04632946325297817, 0.03205772351316409, 0.04296944183581509, 0.03694160260978388, 0.03944183999217348, 0.04080423160850769]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2775.092340886593,35.74633973836899,0.5241350531578064,-0.6095737814903259,0.16947174072265625
itaishapira,lenet,MNIST,l2,0.001,2023-11-06_18-32-27,,,,,0.1383998429854711,0.12033982678055763,95.78666666666666,96.3,,,,0.001,cpu,256,42,,2.0,128576,1422.8814021646976,20.540734708309174,0.3341614603996277,-0.32309892773628235,0.490478515625
alexo,lenet,MNIST,l2,0.001,2023-11-18_11-39-30,dynamic_quantization,,,,0.13839984053770701,0.1203398154526949,95.78666666666666,96.3,,,,0.001,cpu,256,42,False,,252175,2645.6446684896946,35.86382305622101,1.0,-0.32309892773628235,0.24785995483398438
alexo,lenet,MNIST,l2,0.001,2023-11-18_11-35-15,static_quantization,,,,0.13839984058936436,0.1203398154526949,95.78666666666666,96.3,,,,0.001,cpu,256,42,False,,249627,2490.057912617922,28.17297077178955,0.44905829429626465,-0.24814650416374207,0.23814010620117188
itaishapira,lenet,MNIST,l_infinty,0.001,2023-11-07_07-56-21,,,,,0.0429431129693985,0.05263410745859146,98.62,98.29,,,,0.001,cpu,256,42,,10.0,128576,7722.236003994942,54.02795696258545,0.572693407535553,-0.9566311836242676,0.490478515625
itaishapira,resnet18,CIFAR-10,none,,2023-11-07_14-41-06,,,,,0.2746876909065247,1.0932937984466553,90.968,69.09,,,,0.001,cpu,256,42,,10.0,11679912,275747.64615631104,511.77329874038696,0.5280808806419373,-1.2220393419265747,44.555328369140625
ishapira,lenet,MNIST,l_infinty,0.001,2023-11-18_19-47-52,,CrossEntropyLoss,Adam,True,0.009941213845585783,0.03992110430634784,99.68666666666667,98.92,"[0.1442019658644994, 0.08462252495487531, 0.08191128742496173, 0.061290626486142474, 0.04011314241836468, 0.03680176070233186, 0.02696625020429492, 0.03341091986844937, 0.028443002179513375, 0.023547035950422287, 0.022238896841804186, 0.020337544119358064, 0.019260353245337803, 0.012571143288910389, 0.013564844140138787, 0.01308584195425113, 0.010809098475643744, 0.010360759077221155, 0.007929055032506585, 0.009941213845585783]","[0.13094156213998795, 0.07181555923819542, 0.07868568773362786, 0.051162068635225294, 0.038902219610661266, 0.03871411082968116, 0.03061359190940857, 0.03754264786951244, 0.033036090560257435, 0.0313134654359892, 0.031006358936801554, 0.03295316004492342, 0.03854175437269732, 0.03260942110667238, 0.03474947117555421, 0.0333715754662524, 0.03566040540087852, 0.03508525108053582, 0.035253684399950726, 0.03992110430634784]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2755.1045100688934,35.29342724382877,0.5628129243850708,-0.516224205493927,0.16947174072265625
ishapira,lenet,MNIST,dropout,0.3,2023-11-18_18-02-36,,CrossEntropyLoss,Adam,True,0.016311319861809413,0.02899415316133527,99.51166666666667,99.1,"[0.12916252645850182, 0.07778733054796855, 0.05844173195362091, 0.048888642384608584, 0.04530925911962986, 0.03868819252252579, 0.03487340875267982, 0.03370139547288418, 0.031156982350349426, 0.02760434293647607, 0.025084966630736987, 0.023838431865970292, 0.021916578363378843, 0.022835268825789293, 0.020586919817328454, 0.020112841296195984, 0.017894844499602915, 0.017748903542757034, 0.017528070336580277, 0.016311319861809413]","[0.11706615307927132, 0.06873820822164416, 0.05488474401459098, 0.04539962933063507, 0.045054393268469724, 0.03837319618631154, 0.040042142914701255, 0.036716301838494836, 0.0342799782987684, 0.033161142596509305, 0.03134924434511922, 0.032112112765386704, 0.03128730697336141, 0.03297264705202542, 0.0302581949459156, 0.029375848336541093, 0.028307244682847524, 0.027963270496029872, 0.02822120842160657, 0.02899415316133527]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,3348.1778985261917,42.31877911090851,0.6741466522216797,-0.5573870539665222,0.16947174072265625
itaishapira,lenet,FashionMNIST,dropout,0.5,2023-11-07_08-25-19,,,,,0.43001796555519106,0.4547462253093719,83.83166666666666,82.62,,,,0.001,cpu,256,42,,10.0,128576,18890.887818336487,111.72997200489044,0.4571635127067566,-0.9596465826034546,0.490478515625
ishapira,lenet,FashionMNIST,l2,0.0008,2023-11-19_15-35-00,,CrossEntropyLoss,Adam,True,0.23925703026453654,0.29711459231376647,91.32666666666667,89.38,"[0.5477724183718363, 0.44525850626627606, 0.40398705155054726, 0.37507516773541766, 0.34987857677141826, 0.3265787432670593, 0.330610324215889, 0.30289796334902447, 0.31126208001772565, 0.28654063754081727, 0.28668948465983074, 0.27285557154019674, 0.2729756909688314, 0.2663595638751984, 0.2740954791704814, 0.2723768034617106, 0.25836837225755055, 0.25858924061457317, 0.2496515132109324, 0.23925703026453654]","[0.5689756311416626, 0.466595449256897, 0.43044589948654177, 0.40295193490982056, 0.3807906837463379, 0.35899726526737213, 0.36371263675689697, 0.33838452877998354, 0.35235938193798066, 0.3270900601387024, 0.3276484677553177, 0.31283772535324095, 0.3154594195842743, 0.31478516669273376, 0.3227349675655365, 0.3199232268810272, 0.31446237025260926, 0.31064170966148374, 0.3029327561855316, 0.29711459231376647]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1345.1507624685764,23.42844033241272,0.5029247999191284,-0.6444041728973389,0.16947174072265625
ishapira,lenet,MNIST,l1,0.0001,2023-11-18_18-55-09,,CrossEntropyLoss,Adam,True,0.021858805761734646,0.03174133953517303,99.39,98.93,"[0.15335762200752895, 0.10238422315319379, 0.06883172289331754, 0.055846668281654514, 0.05645279494225979, 0.04909580269257228, 0.04264897718032201, 0.05496081733703613, 0.043656888202826184, 0.03730070278396209, 0.044934004404147465, 0.03399692504008611, 0.04217075541913509, 0.027801209922631583, 0.024803105141719184, 0.02888962035700679, 0.024027329830328622, 0.024927975979447365, 0.021032614240298668, 0.021858805761734646]","[0.13566514285206796, 0.09201516778171062, 0.062414083372056485, 0.053455635074526074, 0.05607589877620339, 0.049009669346548615, 0.046164631999470296, 0.04990952838733792, 0.04660922589153051, 0.039444272791594265, 0.0475783137049526, 0.038259409081749615, 0.05009123337995261, 0.03374583051810041, 0.031042603521049022, 0.03638441348969936, 0.03037934378236532, 0.032633936598524454, 0.029923576090298592, 0.03174133953517303]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,617.2118249237537,21.11535301571712,0.7281862497329712,-0.7993023991584778,0.16947174072265625
ishapira,lenet,MNIST,l1,0.0006,2023-11-19_13-53-40,,CrossEntropyLoss,Adam,True,0.0540477581034104,0.05258612832948566,98.41,98.37,"[0.20791198054154714, 0.14904403205315273, 0.1265059889992078, 0.09738787765502929, 0.10471474730968475, 0.0818489660223325, 0.08230829466183981, 0.07549281420111656, 0.07298448728322983, 0.08989493748744329, 0.07156618547439575, 0.06624784614344438, 0.06440827853282292, 0.069176501228412, 0.06110810527006785, 0.06017174276312192, 0.056460159827272094, 0.0628721551835537, 0.05706659849882126, 0.0540477581034104]","[0.19347464979887008, 0.1326985906660557, 0.11141024656295777, 0.08639240375757218, 0.09302473252564669, 0.07629072156697511, 0.07281670214310289, 0.06790156437903642, 0.06731382518857718, 0.0829914486259222, 0.06659214421436191, 0.061712669203430416, 0.06018249005004764, 0.06508758692592383, 0.059584645189717414, 0.059211214319616554, 0.05439594170488417, 0.05972913605049252, 0.05551900100633502, 0.05258612832948566]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,252.21888726670295,17.459857596084476,0.8152226209640503,-0.8703468441963196,0.16947174072265625
ishapira,lenet,MNIST,none,,2023-11-19_13-25-42,,CrossEntropyLoss,Adam,True,0.006590971813102563,0.04768134059149052,99.77,98.85,"[0.0857956104318301, 0.04804286440014839, 0.04266785040696462, 0.03128358487685522, 0.021806216369072595, 0.017675228457649548, 0.015875003603100776, 0.01357044510046641, 0.011772673043608666, 0.013252694517342995, 0.009443391439815362, 0.006741152263681094, 0.005376564561327298, 0.004729676794322828, 0.00721530160078158, 0.004735706104276081, 0.003985010577303668, 0.00659607230493178, 0.003925070397451054, 0.006590971813102563]","[0.08391565399691463, 0.051218626714497804, 0.04783422114476561, 0.044715188107267025, 0.03697201597783715, 0.03338655698485672, 0.03840494362935424, 0.038389947758382184, 0.03754214268028736, 0.046298784911818804, 0.0399439096573391, 0.03499066740088165, 0.036920783487038714, 0.04309984647049023, 0.05275944245831925, 0.04122256125722561, 0.04396754525488177, 0.0506725778744054, 0.04484046949341718, 0.04768134059149052]",4700.0,0.001,cuda:0,256,42,False,20.0,128664,8249.357600450516,68.87436655163765,1.326032280921936,-0.7242740988731384,0.490814208984375
itaishapira,lenet,FashionMNIST,l2,0.001,2023-11-07_08-45-31,,,,,0.3394382316907247,0.3703719219684601,87.76166666666667,86.86,,,,0.001,cpu,256,42,,10.0,128576,1190.6075062155724,20.174003794789314,0.48257941007614136,-0.5857743620872498,0.490478515625
